ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
218.4,1.136,54550000,7.81,NA,NA,NA,NA,2987,5.17,5521000,0.2928,324.7,1.003
199.3,1.164,5676,3.233,NA,NA,NA,NA,53210000,6.606,6829000,0.2985,316.8,0.9315
191.7,1.3,14640,1.245,NA,NA,NA,NA,448900,0.8403,1984000,0.3142,293.1,1.306
210.2,1.254,6121,2.022,NA,NA,NA,NA,354900,0.3905,13200,0.886,382.6,0.8181
217.8,1.111,54690,0.9892,NA,NA,NA,NA,1936,3.196,16280,0.7419,272.9,1.098
219.6,1.223,54690,0.9892,NA,NA,NA,NA,1936,3.196,8809,0.8786,286.7,1.032
208.2,0.9399,6822000,3.075,NA,NA,NA,NA,88230000,9.046,8612,0.9593,271.7,0.9302
236.7,1.089,2286,3.471,NA,NA,NA,NA,1657,7.954,8461,1.06,258.1,1.035
206.8,1.066,6.321e+09,8.79,NA,NA,NA,NA,1329,7.803,9466,1.084,243.5,0.8327
210,1.153,792300000,8.687,NA,NA,NA,NA,1471,7.897,40020,0.571,324.3,1.026
163.4,0.9341,302900,4.33,NA,NA,NA,NA,1497,8.165,42920,0.6661,277.1,0.9999
226.6,1.42,51660,9.209,NA,NA,NA,NA,1845,2.863,12510,1.066,278.9,1.176
197.4,1.643,458100000,7.443,NA,NA,NA,NA,4185,1.775,153400,0.4569,365.4,0.9728
199.3,1.092,2412000,0.6482,NA,NA,NA,NA,3363000,2.505,26790,0.6431,295.3,0.9633
225.5,1.146,20880,3.89,NA,NA,NA,NA,14260,7.81,9624,0.8373,300.7,0.9943
179.9,1.221,661900000,3.781,NA,NA,NA,NA,3371000,3.432,24010,0.6484,294.5,0.903
190.1,1.268,197800000,8.869,NA,NA,NA,NA,54520000,2.151,20300,0.7159,264.9,1.141
176.7,1.094,550400,7.389,NA,NA,NA,NA,6810,4.004,22050,0.725,298.2,0.9382
211.4,1.053,97400,1.344,NA,NA,NA,NA,1772,5.907,145400,0.5214,273.2,0.9801
225.2,1.018,21750,1.208,NA,NA,NA,NA,2457000,6.933,29340,0.6307,288,0.9398
195.8,1,35030,0.9059,NA,NA,NA,NA,353100000,0.886,10430,1.077,276.4,0.969
184.3,1.075,12910000,3.375,NA,NA,NA,NA,389400000,8.398,32460,0.6771,280.8,1.125
203.1,1.031,38530000,7.616,NA,NA,NA,NA,1775000,5.067,7514,1.034,301.7,0.9382
