hERG_IC50,hERG_h,hERG_Bmax
851.8,0.8773,99
858.3,0.8936,99
889.4,0.9547,98
869.1,0.911,99
1033,0.9746,99
842.3,0.8573,99
798.9,0.861,99
928.4,0.9223,99
931,0.8966,99
934.7,0.8889,99
925.4,0.8878,99
783,0.8943,97.8
920,0.9022,99
855.1,0.8866,99
887.8,0.9147,99
850.5,0.8966,99
960.3,0.9406,99
843.4,0.9598,96.44
946.4,0.9472,99
915.7,0.9692,98.05
820.4,1.054,94.41
718.4,1.037,94.03
745.2,1.02,93.75
841.4,0.8622,99
813.1,0.8632,99
868.8,0.9434,97.9
961,0.9312,99
723.1,0.9875,94.59
929.6,0.9245,99
838.2,0.8824,99
807.1,0.8384,99
842.8,0.9526,96.34
777.6,0.9024,97.2
882.1,0.9284,99
899.9,0.9106,98.51
850.7,0.8559,99
834.4,0.8824,99
865.3,0.8669,99
941.7,0.9288,99
793.6,0.8502,98.82
896.7,0.904,99
906,0.9206,99
893,0.9235,99
832,0.8467,99
892.2,0.8849,99
872,0.8817,99
797.4,1.011,95.69
912.9,0.9076,99
859.2,0.8942,99
872.5,0.8566,99
852.8,0.8846,99
830.9,0.8562,99
824,1,95.58
867.7,1.013,95
941,0.9496,99
908.3,0.916,99
816.6,0.8767,99
915.2,0.9106,99
842.4,0.8542,99
838.6,0.875,99
927.7,0.9145,99
821.7,0.8519,99
942.6,0.9045,99
978.5,0.9281,99
970.4,0.9527,99
856.9,0.9532,97
905.3,0.8926,99
896.1,0.9056,99
918.2,0.875,99
919.3,0.9108,99
878,0.8938,99
779.2,1.005,95.41
940.8,0.9065,99
922.2,0.954,98.52
982.2,0.9423,99
877.5,0.9017,99
969.5,0.9371,99
820.1,0.8664,99
876.5,1.01,97.07
800.1,0.9617,96.25
882.3,0.9319,98.27
875.5,0.9755,97.45
870.8,0.9292,99
876.3,0.8721,99
823.9,0.9389,97.09
960.2,0.943,99
889.8,0.9807,98.11
812.1,0.9376,95.79
888,0.8676,99
932,0.9159,99
911.1,0.9381,99
953.4,0.9583,99
831.6,0.8572,99
849.1,0.8643,99
938,0.8838,99
903.1,0.9223,99
900.9,0.9033,99
957.6,0.9226,99
948.5,0.9652,99
870.7,0.9099,99
868.8,0.8903,99
872.5,0.8951,99
920,0.967,98.2
867.8,0.8797,99
767.9,1.013,94.73
935.1,0.9411,99
892.2,0.958,97.19
884.8,0.8927,99
908.7,0.8932,99
860.2,0.9253,99
964.3,0.9367,99
820.1,0.8533,99
951,0.9135,99
928.5,0.9122,99
900.8,1.006,96.29
762.8,0.874,97.34
948.4,0.9452,99
870.4,0.9319,99
853.3,0.9793,96.72
890.5,0.9189,99
928.2,0.9016,99
801.7,0.9714,95.57
825.3,0.8669,99
896.9,0.9064,99
1006,0.9549,99
884,0.8813,99
833.6,0.896,99
904.8,0.9044,99
909.5,0.8542,99
822.8,0.8371,99
812.3,0.8688,99
808,1.044,95.39
839.9,0.8689,99
830.1,0.8725,99
874.9,1.068,95.28
901.5,0.8984,99
835.4,0.9945,95.95
907.1,0.9267,99
869.6,0.8938,99
962,0.9533,99
928.5,0.9184,99
818.5,0.8859,97.99
752.6,0.8463,99
950.7,0.9442,99
954.9,0.937,99
915.2,0.9107,99
859.6,0.8706,99
980.1,0.9508,99
953.3,0.8914,99
828.4,0.8702,99
980.2,0.9497,99
913.3,0.9136,99
918.5,0.9509,99
884.8,1.004,97.01
929,0.9337,99
842.9,1.083,94.6
828.1,0.9742,96.49
857.8,0.8793,99
861,0.8859,99
854.1,0.8794,99
923,0.9454,98.84
1004,0.9768,99
760.7,0.8399,99
779.7,1.053,94.08
874,0.9118,99
970,0.9272,99
850.2,0.8904,99
855.4,0.8877,99
909.7,0.9109,99
867.7,0.9015,99
849.1,0.915,97.21
860,0.8925,99
883.5,0.933,99
883.4,0.8758,99
854,0.889,99
869.8,0.8562,99
912.8,0.936,98.74
972.9,0.9728,99
823.4,0.9713,96.03
912.8,0.9017,99
917,0.9073,99
846.7,0.8782,99
779.9,0.8709,99
857.7,0.8863,99
890.5,0.8963,99
851.9,1.01,95.52
858.5,0.8587,99
814.4,0.9567,96.79
882.6,0.9289,99
886.9,0.8884,99
895.3,0.9035,99
897.1,1.007,97.09
789.8,0.8923,96.85
899.2,0.903,99
872.2,0.9624,97.63
952.1,0.9359,99
960.5,0.9136,99
870.8,0.9047,99
838.4,0.8656,99
909,0.9291,99
926.8,0.953,99
829.4,0.8851,99
908.8,0.9222,99
802.4,0.9807,95.88
851.9,0.9403,97.63
898.9,0.9331,99
894.8,0.9956,97.52
826.5,0.9536,95.3
894.8,0.915,99
878.7,0.9453,99
938.6,0.9005,99
906.7,0.9202,99
950.6,0.9239,99
942.1,0.9436,99
981.8,0.9111,99
928.8,0.9428,99
839.5,0.89,99
836,0.8569,99
946.5,0.9127,99
833.5,0.8837,99
808.1,0.9498,96.06
925.3,0.8858,99
926.9,0.9349,99
848,0.9427,97.39
841.7,0.8896,99
1016,0.9564,99
866.6,0.8889,99
854.2,0.8837,99
859.8,0.8638,99
916.7,1.001,96.99
820.7,0.8716,99
799.9,0.998,95.26
907.5,0.9368,99
882.8,0.9062,99
896.6,0.9042,99
876.7,0.9018,99
858.7,0.9106,99
897.8,0.9092,99
840.4,0.8723,99
964.1,0.9908,99
941.6,0.9286,99
924.1,0.9142,99
864.2,0.9043,99
889.1,0.8804,99
961.4,0.94,99
831.4,0.8821,99
827.7,0.8518,99
886.3,1.08,95.29
838.4,0.8737,99
968.3,0.9511,99
736.7,0.9543,94.51
827.1,0.9041,97.37
973.7,0.9486,99
877.8,0.8886,99
