"","drug","exp","conc","block_lowest_median","block_raw","block","channel"
"3193","quinidine","HQ_phase_1_ICaL",1000,8.79,-4.39,-14.45016994,"ICaL"
"3194","quinidine","HQ_phase_1_ICaL",1000,8.79,-2.35,-12.21357307,"ICaL"
"3195","quinidine","HQ_phase_1_ICaL",1000,8.79,-3.34,-13.29898037,"ICaL"
"3196","quinidine","HQ_phase_1_ICaL",1000,8.79,-8.14,-18.56156123,"ICaL"
"3197","quinidine","HQ_phase_1_ICaL",1000,8.79,-9.09,-19.60311369,"ICaL"
"3198","quinidine","HQ_phase_1_ICaL",1000,8.79,0.58,-9.001206008,"ICaL"
"3199","quinidine","HQ_phase_1_ICaL",1000,8.79,11.3,2.75189124,"ICaL"
"3200","quinidine","HQ_phase_1_ICaL",10000,8.79,4.69,-4.495121149,"ICaL"
"3201","quinidine","HQ_phase_1_ICaL",10000,8.79,0.2,-9.417826993,"ICaL"
"3202","quinidine","HQ_phase_1_ICaL",10000,8.79,3.19,-6.139677667,"ICaL"
"3203","quinidine","HQ_phase_1_ICaL",10000,8.79,13.59,5.262580857,"ICaL"
"3204","quinidine","HQ_phase_1_ICaL",10000,8.79,11.24,2.686108979,"ICaL"
"3205","quinidine","HQ_phase_1_ICaL",10000,8.79,-0.28,-9.944085078,"ICaL"
"3206","quinidine","HQ_phase_1_ICaL",10000,8.79,7.74,-1.151189563,"ICaL"
"3207","quinidine","HQ_phase_1_ICaL",10000,8.79,-2.2,-12.04911742,"ICaL"
"3208","quinidine","HQ_phase_1_ICaL",10000,8.79,-2.64,-12.53152067,"ICaL"
"3209","quinidine","HQ_phase_1_ICaL",10000,8.79,5.8,-3.278149326,"ICaL"
"3210","quinidine","HQ_phase_1_ICaL",10000,8.79,12.81,4.407411468,"ICaL"
"3211","quinidine","HQ_phase_1_ICaL",10000,8.79,-10.78,-21.4559807,"ICaL"
"3212","quinidine","HQ_phase_1_ICaL",10000,8.79,14.5,6.260278478,"ICaL"
"3213","quinidine","HQ_phase_1_ICaL",10000,8.79,11.06,2.488762197,"ICaL"
"3214","quinidine","HQ_phase_1_ICaL",10000,8.79,-7.2,-17.53097248,"ICaL"
"3215","quinidine","HQ_phase_1_ICaL",10000,8.79,13.66,5.339326828,"ICaL"
"3216","quinidine","HQ_phase_1_ICaL",10000,8.79,9.76,1.063479882,"ICaL"
"3217","quinidine","HQ_phase_1_ICaL",10000,8.79,-1.44,-11.21587545,"ICaL"
"3218","mexiletine","HQ_phase_1_ICaL",1000,8.79,4.86,-4.308738077,"ICaL"
"3219","mexiletine","HQ_phase_1_ICaL",1000,8.79,3.89,-5.372217959,"ICaL"
"3220","mexiletine","HQ_phase_1_ICaL",1000,8.79,-19.29,-30.78609802,"ICaL"
"3221","mexiletine","HQ_phase_1_ICaL",1000,8.79,-20.2,-31.78379564,"ICaL"
"3222","mexiletine","HQ_phase_1_ICaL",1000,8.79,-3.08,-13.01392391,"ICaL"
"3223","mexiletine","HQ_phase_1_ICaL",1000,8.79,-16.37,-27.58469466,"ICaL"
"3224","mexiletine","HQ_phase_1_ICaL",1000,8.79,-17.78,-29.13057779,"ICaL"
"3225","mexiletine","HQ_phase_1_ICaL",1000,8.79,-6.25,-16.48942002,"ICaL"
"3226","mexiletine","HQ_phase_1_ICaL",1000,8.79,-5.86,-16.06183533,"ICaL"
"3227","mexiletine","HQ_phase_1_ICaL",1000,8.79,-6.28,-16.52231115,"ICaL"
"3228","mexiletine","HQ_phase_1_ICaL",1000,8.79,-12.81,-23.68161386,"ICaL"
"3229","mexiletine","HQ_phase_1_ICaL",1000,8.79,6.64,-2.357197676,"ICaL"
"3230","mexiletine","HQ_phase_1_ICaL",1000,8.79,3.09,-6.249314768,"ICaL"
"3231","mexiletine","HQ_phase_1_ICaL",1000,8.79,-7.99,-18.39710558,"ICaL"
"3232","mexiletine","HQ_phase_1_ICaL",10000,8.79,-12.19,-23.00186383,"ICaL"
"3233","mexiletine","HQ_phase_1_ICaL",10000,8.79,5.35,-3.771516281,"ICaL"
"3234","mexiletine","HQ_phase_1_ICaL",10000,8.79,2.11,-7.32375836,"ICaL"
"3235","mexiletine","HQ_phase_1_ICaL",10000,8.79,-4.15,-14.18704089,"ICaL"
"3236","mexiletine","HQ_phase_1_ICaL",10000,8.79,-7.24,-17.57482732,"ICaL"
"3237","mexiletine","HQ_phase_1_ICaL",10000,8.79,-7.18,-17.50904506,"ICaL"
"3238","mexiletine","HQ_phase_1_ICaL",10000,8.79,13.49,5.152943756,"ICaL"
"3239","mexiletine","HQ_phase_1_ICaL",10000,8.79,-4.74,-14.83389979,"ICaL"
"3240","mexiletine","HQ_phase_1_ICaL",10000,8.79,-0.89,-10.6128714,"ICaL"
"3241","mexiletine","HQ_phase_1_ICaL",10000,8.79,6.87,-2.105032343,"ICaL"
"3242","mexiletine","HQ_phase_1_ICaL",10000,8.79,-2.99,-12.91525052,"ICaL"
"3243","mexiletine","HQ_phase_1_ICaL",10000,8.79,1.49,-8.003508387,"ICaL"
"3244","mexiletine","HQ_phase_1_ICaL",10000,8.79,7.41,-1.512991996,"ICaL"
"3245","mexiletine","HQ_phase_1_ICaL",10000,8.79,7.28,-1.655520228,"ICaL"
"3246","mexiletine","HQ_phase_1_ICaL",30000,8.79,15.06,6.874246245,"ICaL"
"3247","mexiletine","HQ_phase_1_ICaL",30000,8.79,6.65,-2.346233966,"ICaL"
"3248","mexiletine","HQ_phase_1_ICaL",30000,8.79,-8.66,-19.13167416,"ICaL"
"3249","mexiletine","HQ_phase_1_ICaL",30000,8.79,-9.14,-19.65793224,"ICaL"
"3250","mexiletine","HQ_phase_1_ICaL",30000,8.79,-9.69,-20.2609363,"ICaL"
"3251","mexiletine","HQ_phase_1_ICaL",30000,8.79,14.57,6.337024449,"ICaL"
"3252","mexiletine","HQ_phase_1_ICaL",30000,8.79,-9.09,-19.60311369,"ICaL"
"3253","mexiletine","HQ_phase_1_ICaL",30000,8.79,13.55,5.218726017,"ICaL"
"3254","mexiletine","HQ_phase_1_ICaL",30000,8.79,-1.03,-10.76636334,"ICaL"
"3255","mexiletine","HQ_phase_1_ICaL",30000,8.79,11.23,2.675145269,"ICaL"
"3256","mexiletine","HQ_phase_1_ICaL",30000,8.79,-6.3,-16.54423857,"ICaL"
"3257","mexiletine","HQ_phase_1_ICaL",30000,8.79,3.09,-6.249314768,"ICaL"
"3258","mexiletine","HQ_phase_1_ICaL",30000,8.79,12.67,4.253919526,"ICaL"
"3259","mexiletine","HQ_phase_1_ICaL",30000,8.79,10.45,1.81997588,"ICaL"
"3260","mexiletine","HQ_phase_1_ICaL",30000,8.79,6.42,-2.598399298,"ICaL"
"3261","mexiletine","HQ_phase_1_ICaL",30000,8.79,-5.73,-15.91930709,"ICaL"
"3262","mexiletine","HQ_phase_1_ICaL",30000,8.79,16.02,7.926762416,"ICaL"
"3263","mexiletine","HQ_phase_1_ICaL",30000,8.79,7.85,-1.030588751,"ICaL"
"3264","mexiletine","HQ_phase_1_ICaL",30000,8.79,5.32,-3.804407411,"ICaL"
"3265","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,16.21,8.135072909,"ICaL"
"3266","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,19.87,12.14779081,"ICaL"
"3267","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,18.91,11.09527464,"ICaL"
"3268","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,20.38,12.70694003,"ICaL"
"3269","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,24.84,17.59675474,"ICaL"
"3270","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,35.48,29.26214231,"ICaL"
"3271","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,29.88,23.12246464,"ICaL"
"3272","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,19.26,11.4790045,"ICaL"
"3273","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,33.73,27.34349304,"ICaL"
"3274","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,29.48,22.68391624,"ICaL"
"3275","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,22.94,15.51364982,"ICaL"
"3276","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,44.71,39.38164675,"ICaL"
"3277","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,27.11,20.08551694,"ICaL"
"3278","mexiletine","HQ_phase_1_ICaL",1e+05,8.79,48.01,42.99967109,"ICaL"
"3279","bepridil","HQ_phase_1_ICaL",9.9,8.79,12.71,4.297774367,"ICaL"
"3280","bepridil","HQ_phase_1_ICaL",9.9,8.79,14.94,6.742681723,"ICaL"
"3281","bepridil","HQ_phase_1_ICaL",9.9,8.79,16.02,7.926762416,"ICaL"
"3282","bepridil","HQ_phase_1_ICaL",9.9,8.79,2.47,-6.929064796,"ICaL"
"3283","bepridil","HQ_phase_1_ICaL",9.9,8.79,12.4,3.957899353,"ICaL"
"3284","bepridil","HQ_phase_1_ICaL",9.9,8.79,-3.34,-13.29898037,"ICaL"
"3285","bepridil","HQ_phase_1_ICaL",9.9,8.79,-15.97,-27.14614626,"ICaL"
"3286","bepridil","HQ_phase_1_ICaL",9.9,8.79,-7.18,-17.50904506,"ICaL"
"3287","bepridil","HQ_phase_1_ICaL",9.9,8.79,7.39,-1.534919417,"ICaL"
"3288","bepridil","HQ_phase_1_ICaL",9.9,8.79,13.38,5.032342945,"ICaL"
"3289","bepridil","HQ_phase_1_ICaL",9.9,8.79,6.92,-2.050213792,"ICaL"
"3290","bepridil","HQ_phase_1_ICaL",9.9,8.79,-5.09,-15.21762965,"ICaL"
"3291","bepridil","HQ_phase_1_ICaL",9.9,8.79,-5.37,-15.52461353,"ICaL"
"3292","bepridil","HQ_phase_1_ICaL",9.9,8.79,-3.7,-13.69367394,"ICaL"
"3293","bepridil","HQ_phase_1_ICaL",9.9,8.79,13.24,4.878851003,"ICaL"
"3294","bepridil","HQ_phase_1_ICaL",9.9,8.79,11.86,3.365859007,"ICaL"
"3295","bepridil","HQ_phase_1_ICaL",9.9,8.79,5.36,-3.760552571,"ICaL"
"3296","bepridil","HQ_phase_1_ICaL",9.9,8.79,6.57,-2.433943647,"ICaL"
"3297","bepridil","HQ_phase_1_ICaL",9.9,8.79,-1.04,-10.77732705,"ICaL"
"3298","bepridil","HQ_phase_1_ICaL",9.9,8.79,14.32,6.062931696,"ICaL"
"3299","bepridil","HQ_phase_1_ICaL",9.9,8.79,14.96,6.764609144,"ICaL"
"3300","bepridil","HQ_phase_1_ICaL",30,8.79,-0.08,-9.724810876,"ICaL"
"3301","bepridil","HQ_phase_1_ICaL",30,8.79,-15.3,-26.41157768,"ICaL"
"3302","bepridil","HQ_phase_1_ICaL",30,8.79,2.35,-7.060629317,"ICaL"
"3303","bepridil","HQ_phase_1_ICaL",30,8.79,-3.89,-13.90198443,"ICaL"
"3304","bepridil","HQ_phase_1_ICaL",30,8.79,-0.07,-9.713847166,"ICaL"
"3305","bepridil","HQ_phase_1_ICaL",30,8.79,-9.29,-19.8223879,"ICaL"
"3306","bepridil","HQ_phase_1_ICaL",30,8.79,8.23,-0.613967767,"ICaL"
"3307","bepridil","HQ_phase_1_ICaL",30,8.79,13.13,4.758250192,"ICaL"
"3308","bepridil","HQ_phase_1_ICaL",30,8.79,20.86,13.23319811,"ICaL"
"3309","bepridil","HQ_phase_1_ICaL",30,8.79,11.38,2.839600921,"ICaL"
"3310","bepridil","HQ_phase_1_ICaL",30,8.79,-3.98,-14.00065782,"ICaL"
"3311","bepridil","HQ_phase_1_ICaL",30,8.79,12.14,3.67284289,"ICaL"
"3312","bepridil","HQ_phase_1_ICaL",30,8.79,10.65,2.039250082,"ICaL"
"3313","bepridil","HQ_phase_1_ICaL",30,8.79,10.46,1.83093959,"ICaL"
"3314","bepridil","HQ_phase_1_ICaL",30,8.79,2.85,-6.512443811,"ICaL"
"3315","bepridil","HQ_phase_1_ICaL",30,8.79,10.46,1.83093959,"ICaL"
"3316","bepridil","HQ_phase_1_ICaL",30,8.79,2.23,-7.192193838,"ICaL"
"3317","bepridil","HQ_phase_1_ICaL",30,8.79,12.26,3.804407411,"ICaL"
"3318","bepridil","HQ_phase_1_ICaL",30,8.79,4.12,-5.120052626,"ICaL"
"3319","bepridil","HQ_phase_1_ICaL",30,8.79,7.42,-1.502028286,"ICaL"
"3320","bepridil","HQ_phase_1_ICaL",30,8.79,0.09,-9.538427804,"ICaL"
"3321","bepridil","HQ_phase_1_ICaL",30,8.79,6.72,-2.269487995,"ICaL"
"3322","bepridil","HQ_phase_1_ICaL",30,8.79,-2.21,-12.06008113,"ICaL"
"3323","bepridil","HQ_phase_1_ICaL",30,8.79,10.75,2.148887183,"ICaL"
"3324","bepridil","HQ_phase_1_ICaL",30,8.79,13.75,5.438000219,"ICaL"
"3325","bepridil","HQ_phase_1_ICaL",99.9,8.79,5.65,-3.442604978,"ICaL"
"3326","bepridil","HQ_phase_1_ICaL",99.9,8.79,6.98,-1.984431532,"ICaL"
"3327","bepridil","HQ_phase_1_ICaL",99.9,8.79,18.84,11.01852867,"ICaL"
"3328","bepridil","HQ_phase_1_ICaL",99.9,8.79,-12.83,-23.70354128,"ICaL"
"3329","bepridil","HQ_phase_1_ICaL",99.9,8.79,7.21,-1.732266199,"ICaL"
"3330","bepridil","HQ_phase_1_ICaL",99.9,8.79,-2.51,-12.38899244,"ICaL"
"3331","bepridil","HQ_phase_1_ICaL",99.9,8.79,1.27,-8.24471001,"ICaL"
"3332","bepridil","HQ_phase_1_ICaL",99.9,8.79,15.29,7.126411578,"ICaL"
"3333","bepridil","HQ_phase_1_ICaL",99.9,8.79,13.15,4.780177612,"ICaL"
"3334","bepridil","HQ_phase_1_ICaL",99.9,8.79,-10.14,-20.75430326,"ICaL"
"3335","bepridil","HQ_phase_1_ICaL",99.9,8.79,10.82,2.225633154,"ICaL"
"3336","bepridil","HQ_phase_1_ICaL",99.9,8.79,13.6,5.273544567,"ICaL"
"3337","bepridil","HQ_phase_1_ICaL",99.9,8.79,10.99,2.412016226,"ICaL"
"3338","bepridil","HQ_phase_1_ICaL",99.9,8.79,1.05,-8.485911632,"ICaL"
"3339","bepridil","HQ_phase_1_ICaL",99.9,8.79,8.84,0.054818551,"ICaL"
"3340","bepridil","HQ_phase_1_ICaL",99.9,8.79,12.56,4.133318715,"ICaL"
"3341","bepridil","HQ_phase_1_ICaL",99.9,8.79,7.22,-1.721302489,"ICaL"
"3342","bepridil","HQ_phase_1_ICaL",99.9,8.79,2.24,-7.181230128,"ICaL"
"3343","bepridil","HQ_phase_1_ICaL",99.9,8.79,0.99,-8.551693893,"ICaL"
"3344","bepridil","HQ_phase_1_ICaL",99.9,8.79,3.18,-6.150641377,"ICaL"
"3345","bepridil","HQ_phase_1_ICaL",99.9,8.79,4.95,-4.210064686,"ICaL"
"3346","bepridil","HQ_phase_1_ICaL",99.9,8.79,9.02,0.252165333,"ICaL"
"3347","bepridil","HQ_phase_1_ICaL",300,8.79,3.6,-5.690165552,"ICaL"
"3348","bepridil","HQ_phase_1_ICaL",300,8.79,6.3,-2.72996382,"ICaL"
"3349","bepridil","HQ_phase_1_ICaL",300,8.79,10.45,1.81997588,"ICaL"
"3350","bepridil","HQ_phase_1_ICaL",300,8.79,19.58,11.82984322,"ICaL"
"3351","bepridil","HQ_phase_1_ICaL",300,8.79,-6.73,-17.01567811,"ICaL"
"3352","bepridil","HQ_phase_1_ICaL",300,8.79,12.93,4.538975989,"ICaL"
"3353","bepridil","HQ_phase_1_ICaL",300,8.79,15.72,7.597851113,"ICaL"
"3354","bepridil","HQ_phase_1_ICaL",300,8.79,-5.78,-15.97412564,"ICaL"
"3355","bepridil","HQ_phase_1_ICaL",300,8.79,-0.94,-10.66768995,"ICaL"
"3356","bepridil","HQ_phase_1_ICaL",300,8.79,9.33,0.592040346,"ICaL"
"3357","bepridil","HQ_phase_1_ICaL",300,8.79,7.81,-1.074443592,"ICaL"
"3358","bepridil","HQ_phase_1_ICaL",300,8.79,7.95,-0.92095165,"ICaL"
"3359","bepridil","HQ_phase_1_ICaL",300,8.79,8.17,-0.679750027,"ICaL"
"3360","bepridil","HQ_phase_1_ICaL",300,8.79,10.15,1.491064576,"ICaL"
"3361","bepridil","HQ_phase_1_ICaL",300,8.79,5.24,-3.892117092,"ICaL"
"3362","bepridil","HQ_phase_1_ICaL",300,8.79,3.75,-5.5257099,"ICaL"
"3363","bepridil","HQ_phase_1_ICaL",300,8.79,8.94,0.164455652,"ICaL"
"3364","bepridil","HQ_phase_1_ICaL",300,8.79,12.47,4.034645324,"ICaL"
"3365","bepridil","HQ_phase_1_ICaL",300,8.79,9.05,0.285056463,"ICaL"
"3366","bepridil","HQ_phase_1_ICaL",300,8.79,10.89,2.302379125,"ICaL"
"3367","bepridil","HQ_phase_1_ICaL",300,8.79,12.48,4.045609034,"ICaL"
"3368","ranolazine","HQ_phase_1_ICaL",3000,8.79,11.68,3.168512225,"ICaL"
"3369","ranolazine","HQ_phase_1_ICaL",3000,8.79,3.78,-5.49281877,"ICaL"
"3370","ranolazine","HQ_phase_1_ICaL",3000,8.79,1.62,-7.860980156,"ICaL"
"3371","ranolazine","HQ_phase_1_ICaL",3000,8.79,14.33,6.073895406,"ICaL"
"3372","ranolazine","HQ_phase_1_ICaL",3000,8.79,-0.64,-10.33877864,"ICaL"
"3373","ranolazine","HQ_phase_1_ICaL",3000,8.79,-8.17,-18.59445236,"ICaL"
"3374","ranolazine","HQ_phase_1_ICaL",3000,8.79,7.24,-1.699375069,"ICaL"
"3375","ranolazine","HQ_phase_1_ICaL",3000,8.79,14.63,6.40280671,"ICaL"
"3376","ranolazine","HQ_phase_1_ICaL",3000,8.79,-6.22,-16.45652889,"ICaL"
"3377","ranolazine","HQ_phase_1_ICaL",3000,8.79,15.55,7.411468041,"ICaL"
"3378","ranolazine","HQ_phase_1_ICaL",3000,8.79,5.01,-4.144282425,"ICaL"
"3379","ranolazine","HQ_phase_1_ICaL",3000,8.79,8.48,-0.339875014,"ICaL"
"3380","ranolazine","HQ_phase_1_ICaL",3000,8.79,3.29,-6.030040566,"ICaL"
"3381","ranolazine","HQ_phase_1_ICaL",3000,8.79,0.64,-8.935423747,"ICaL"
"3382","ranolazine","HQ_phase_1_ICaL",3000,8.79,12.34,3.892117092,"ICaL"
"3383","ranolazine","HQ_phase_1_ICaL",3000,8.79,9.52,0.800350839,"ICaL"
"3384","ranolazine","HQ_phase_1_ICaL",3000,8.79,0.23,-9.384935862,"ICaL"
"3385","ranolazine","HQ_phase_1_ICaL",3000,8.79,1.82,-7.641705953,"ICaL"
"3386","ranolazine","HQ_phase_1_ICaL",3000,8.79,10.97,2.390088806,"ICaL"
"3387","ranolazine","HQ_phase_1_ICaL",3000,8.79,4.51,-4.692467931,"ICaL"
"3388","ranolazine","HQ_phase_1_ICaL",10000,8.79,17.71,9.779629427,"ICaL"
"3389","ranolazine","HQ_phase_1_ICaL",10000,8.79,7.26,-1.677447648,"ICaL"
"3390","ranolazine","HQ_phase_1_ICaL",10000,8.79,5.76,-3.322004166,"ICaL"
"3391","ranolazine","HQ_phase_1_ICaL",10000,8.79,-4.16,-14.1980046,"ICaL"
"3392","ranolazine","HQ_phase_1_ICaL",10000,8.79,5.63,-3.464532398,"ICaL"
"3393","ranolazine","HQ_phase_1_ICaL",10000,8.79,7.27,-1.666483938,"ICaL"
"3394","ranolazine","HQ_phase_1_ICaL",10000,8.79,7.15,-1.79804846,"ICaL"
"3395","ranolazine","HQ_phase_1_ICaL",10000,8.79,-0.66,-10.36070606,"ICaL"
"3396","ranolazine","HQ_phase_1_ICaL",10000,8.79,16.26,8.189891459,"ICaL"
"3397","ranolazine","HQ_phase_1_ICaL",10000,8.79,12.26,3.804407411,"ICaL"
"3398","ranolazine","HQ_phase_1_ICaL",10000,8.79,17.89,9.976976209,"ICaL"
"3399","ranolazine","HQ_phase_1_ICaL",10000,8.79,4.52,-4.681504221,"ICaL"
"3400","ranolazine","HQ_phase_1_ICaL",10000,8.79,10.5,1.87479443,"ICaL"
"3401","ranolazine","HQ_phase_1_ICaL",10000,8.79,13.47,5.131016336,"ICaL"
"3402","ranolazine","HQ_phase_1_ICaL",10000,8.79,16.42,8.365310821,"ICaL"
"3403","ranolazine","HQ_phase_1_ICaL",10000,8.79,11.51,2.982129153,"ICaL"
"3404","ranolazine","HQ_phase_1_ICaL",10000,8.79,7.95,-0.92095165,"ICaL"
"3405","ranolazine","HQ_phase_1_ICaL",10000,8.79,13.32,4.966560684,"ICaL"
"3406","ranolazine","HQ_phase_1_ICaL",10000,8.79,6.86,-2.115996053,"ICaL"
"3407","ranolazine","HQ_phase_1_ICaL",10000,8.79,8.6,-0.208310492,"ICaL"
"3408","ranolazine","HQ_phase_1_ICaL",10000,8.79,11.48,2.949238022,"ICaL"
"3409","ranolazine","HQ_phase_1_ICaL",10000,8.79,16.34,8.27760114,"ICaL"
"3410","ranolazine","HQ_phase_1_ICaL",30000,8.79,12.25,3.793443701,"ICaL"
"3411","ranolazine","HQ_phase_1_ICaL",30000,8.79,16.53,8.485911632,"ICaL"
"3412","ranolazine","HQ_phase_1_ICaL",30000,8.79,8.72,-0.076745971,"ICaL"
"3413","ranolazine","HQ_phase_1_ICaL",30000,8.79,0.05,-9.582282644,"ICaL"
"3414","ranolazine","HQ_phase_1_ICaL",30000,8.79,17.88,9.966012499,"ICaL"
"3415","ranolazine","HQ_phase_1_ICaL",30000,8.79,11.58,3.058875123,"ICaL"
"3416","ranolazine","HQ_phase_1_ICaL",30000,8.79,7.85,-1.030588751,"ICaL"
"3417","ranolazine","HQ_phase_1_ICaL",30000,8.79,12.51,4.078500164,"ICaL"
"3418","ranolazine","HQ_phase_1_ICaL",30000,8.79,20.44,12.77272229,"ICaL"
"3419","ranolazine","HQ_phase_1_ICaL",30000,8.79,11.13,2.565508168,"ICaL"
"3420","ranolazine","HQ_phase_1_ICaL",30000,8.79,8.42,-0.405657274,"ICaL"
"3421","ranolazine","HQ_phase_1_ICaL",30000,8.79,16.2,8.124109199,"ICaL"
"3422","ranolazine","HQ_phase_1_ICaL",30000,8.79,14.66,6.43569784,"ICaL"
"3423","ranolazine","HQ_phase_1_ICaL",30000,8.79,8.8,0.01096371,"ICaL"
"3424","ranolazine","HQ_phase_1_ICaL",30000,8.79,9.5,0.778423418,"ICaL"
"3425","ranolazine","HQ_phase_1_ICaL",30000,8.79,5.41,-3.70573402,"ICaL"
"3426","ranolazine","HQ_phase_1_ICaL",30000,8.79,1.15,-8.376274531,"ICaL"
"3427","ranolazine","HQ_phase_1_ICaL",30000,8.79,7.82,-1.063479882,"ICaL"
"3428","ranolazine","HQ_phase_1_ICaL",30000,8.79,3.08,-6.260278478,"ICaL"
"3429","ranolazine","HQ_phase_1_ICaL",30000,8.79,20.29,12.60826664,"ICaL"
"3430","ranolazine","HQ_phase_1_ICaL",30000,8.79,11.56,3.036947703,"ICaL"
"3431","ranolazine","HQ_phase_1_ICaL",30000,8.79,13.5,5.163907466,"ICaL"
"3432","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,19.38,11.61056902,"ICaL"
"3433","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,16.07,7.981580967,"ICaL"
"3434","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,24.85,17.60771845,"ICaL"
"3435","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,21.25,13.66078281,"ICaL"
"3436","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,13.29,4.933669554,"ICaL"
"3437","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,25.71,18.55059752,"ICaL"
"3438","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,22.52,15.05317399,"ICaL"
"3439","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,16.8,8.781931806,"ICaL"
"3440","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,20.23,12.54248438,"ICaL"
"3441","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,18.57,10.7225085,"ICaL"
"3442","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,17.04,9.045060849,"ICaL"
"3443","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,28.36,21.4559807,"ICaL"
"3444","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,20.47,12.80561342,"ICaL"
"3445","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,24.44,17.15820634,"ICaL"
"3446","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,14.83,6.622080912,"ICaL"
"3447","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,23.98,16.65387567,"ICaL"
"3448","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,27.99,21.05032343,"ICaL"
"3449","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,26.04,18.91239996,"ICaL"
"3450","ranolazine","HQ_phase_1_ICaL",1e+05,8.79,22.22,14.72426269,"ICaL"
"3451","sotalol","HQ_phase_1_ICaL",9900,8.79,-1.85,-11.66538757,"ICaL"
"3452","sotalol","HQ_phase_1_ICaL",9900,8.79,-12.2,-23.01282754,"ICaL"
"3453","sotalol","HQ_phase_1_ICaL",9900,8.79,-6.7,-16.98278698,"ICaL"
"3454","sotalol","HQ_phase_1_ICaL",9900,8.79,-2.69,-12.58633922,"ICaL"
"3455","sotalol","HQ_phase_1_ICaL",9900,8.79,-3.87,-13.88005701,"ICaL"
"3456","sotalol","HQ_phase_1_ICaL",9900,8.79,-1.25,-11.00756496,"ICaL"
"3457","sotalol","HQ_phase_1_ICaL",9900,8.79,-18.6,-30.02960202,"ICaL"
"3458","sotalol","HQ_phase_1_ICaL",9900,8.79,-6.36,-16.61002083,"ICaL"
"3459","sotalol","HQ_phase_1_ICaL",9900,8.79,-10.99,-21.68621862,"ICaL"
"3460","sotalol","HQ_phase_1_ICaL",9900,8.79,-10.27,-20.89683149,"ICaL"
"3461","sotalol","HQ_phase_1_ICaL",9900,8.79,-3.62,-13.60596426,"ICaL"
"3462","sotalol","HQ_phase_1_ICaL",9900,8.79,-18.88,-30.3365859,"ICaL"
"3463","sotalol","HQ_phase_1_ICaL",9900,8.79,-4.93,-15.04221028,"ICaL"
"3464","sotalol","HQ_phase_1_ICaL",9900,8.79,6.46,-2.554544458,"ICaL"
"3465","sotalol","HQ_phase_1_ICaL",30000,8.79,-11.27,-21.9932025,"ICaL"
"3466","sotalol","HQ_phase_1_ICaL",30000,8.79,-6.58,-16.85122245,"ICaL"
"3467","sotalol","HQ_phase_1_ICaL",30000,8.79,-6.96,-17.26784344,"ICaL"
"3468","sotalol","HQ_phase_1_ICaL",30000,8.79,1.78,-7.685560794,"ICaL"
"3469","sotalol","HQ_phase_1_ICaL",30000,8.79,9.66,0.95384278,"ICaL"
"3470","sotalol","HQ_phase_1_ICaL",30000,8.79,2.01,-7.433395461,"ICaL"
"3471","sotalol","HQ_phase_1_ICaL",30000,8.79,-6.38,-16.63194825,"ICaL"
"3472","sotalol","HQ_phase_1_ICaL",30000,8.79,6.79,-2.192742024,"ICaL"
"3473","sotalol","HQ_phase_1_ICaL",30000,8.79,-20.94,-32.59511019,"ICaL"
"3474","sotalol","HQ_phase_1_ICaL",30000,8.79,-5.43,-15.59039579,"ICaL"
"3475","sotalol","HQ_phase_1_ICaL",30000,8.79,0.04,-9.593246355,"ICaL"
"3476","sotalol","HQ_phase_1_ICaL",30000,8.79,-9.65,-20.21708146,"ICaL"
"3477","sotalol","HQ_phase_1_ICaL",99900,8.79,-17.73,-29.07575924,"ICaL"
"3478","sotalol","HQ_phase_1_ICaL",99900,8.79,-7.18,-17.50904506,"ICaL"
"3479","sotalol","HQ_phase_1_ICaL",99900,8.79,7.17,-1.776121039,"ICaL"
